dataset,method,signature_id,T_total,T_train,T_val,T_test,param,seed,test_n_alerts,test_has_alert,test_detected,test_precision,test_recall,test_f1,test_far,test_storage_reduc,test_tp_iv,test_fp_iv,test_tp_al,test_fn_al,test_mean_delay,test_n_on
mozilla-beta,EWMA(a=0.05),3892495,1199,719,240,240,0.05,,0,False,False,0.0,0.0,0.0,0.083333,0.9167,0,20,0,0,,20
mozilla-beta,EWMA(a=0.05),3892496,1199,719,240,240,0.05,,0,False,False,0.0,0.0,0.0,0.083333,0.9042,0,20,0,0,,23
mozilla-beta,EWMA(a=0.05),3892497,1199,719,240,240,0.05,,0,False,False,0.0,0.0,0.0,0.066667,0.9208,0,16,0,0,,19
mozilla-beta,EWMA(a=0.05),3892499,1199,719,240,240,0.05,,0,False,False,0.0,0.0,0.0,0.066667,0.8958,0,16,0,0,,25
mozilla-beta,EWMA(a=0.05),3892500,1199,719,240,240,0.05,,0,False,False,0.0,0.0,0.0,0.070833,0.8708,0,17,0,0,,31
mozilla-beta,EWMA(a=0.05),3892502,1199,719,240,240,0.05,,0,False,False,0.0,0.0,0.0,0.079167,0.8833,0,19,0,0,,28
mozilla-beta,EWMA(a=0.05),4169272,1184,710,237,237,0.05,,2,True,True,0.1538,1.0,0.2667,0.046414,0.9156,2,11,2,0,0.0,20
mozilla-beta,EWMA(a=0.05),4169276,1184,710,237,237,0.05,,0,False,False,0.0,0.0,0.0,0.097046,0.8734,0,23,0,0,,30
mozilla-beta,EWMA(a=0.05),4169717,1184,710,237,237,0.05,,2,True,True,0.0952,1.0,0.1739,0.080169,0.8987,2,19,2,0,0.0,24
mozilla-beta,EWMA(a=0.05),4169718,1184,710,237,237,0.05,,2,True,True,0.2222,1.0,0.3636,0.059072,0.8354,4,14,2,0,-2.5,39
mozilla-beta,EWMA(a=0.05),4169719,1184,710,237,237,0.05,,1,True,True,0.0476,1.0,0.0909,0.084388,0.8861,1,20,1,0,-2.0,27
mozilla-beta,EWMA(a=0.05),4169720,1184,710,237,237,0.05,,2,True,True,0.087,1.0,0.16,0.088608,0.8186,2,21,2,0,0.0,43
mozilla-beta,EWMA(a=0.05),4169722,1184,710,237,237,0.05,,2,True,True,0.2105,1.0,0.3478,0.063291,0.8312,4,15,2,0,-2.5,40
mozilla-beta,EWMA(a=0.05),4169723,1184,710,237,237,0.05,,0,False,False,0.0,0.0,0.0,0.067511,0.8861,0,16,0,0,,27
mozilla-beta,EWMA(a=0.05),4169724,1184,710,237,237,0.05,,0,False,False,0.0,0.0,0.0,0.063291,0.8987,0,15,0,0,,24
mozilla-beta,EWMA(a=0.05),4169726,1184,710,237,237,0.05,,0,False,False,0.0,0.0,0.0,0.063291,0.8987,0,15,0,0,,24
mozilla-beta,EWMA(a=0.05),4169728,1184,710,237,237,0.05,,0,False,False,0.0,0.0,0.0,0.054852,0.9072,0,13,0,0,,22
mozilla-beta,EWMA(a=0.05),4169630,1157,694,231,232,0.05,,0,False,False,0.0,0.0,0.0,0.073276,0.8491,0,17,0,0,,35
mozilla-beta,EWMA(a=0.05),4169632,1157,694,231,232,0.05,,2,True,True,0.125,1.0,0.2222,0.060345,0.8405,2,14,2,0,0.5,37
mozilla-beta,EWMA(a=0.05),4169769,1157,694,231,232,0.05,,0,False,False,0.0,0.0,0.0,0.064655,0.875,0,15,0,0,,29
mozilla-beta,EWMA(a=0.05),4169770,1157,694,231,232,0.05,,0,False,False,0.0,0.0,0.0,0.064655,0.875,0,15,0,0,,29
mozilla-beta,EWMA(a=0.05),4169771,1157,694,231,232,0.05,,0,False,False,0.0,0.0,0.0,0.068966,0.8578,0,16,0,0,,33
mozilla-beta,EWMA(a=0.05),4169772,1157,694,231,232,0.05,,0,False,False,0.0,0.0,0.0,0.064655,0.875,0,15,0,0,,29
mozilla-beta,EWMA(a=0.05),4169774,1157,694,231,232,0.05,,0,False,False,0.0,0.0,0.0,0.064655,0.875,0,15,0,0,,29
mozilla-beta,EWMA(a=0.05),4167843,1148,689,230,229,0.05,,0,False,False,0.0,0.0,0.0,0.065502,0.8952,0,15,0,0,,24
mozilla-beta,EWMA(a=0.05),4167847,1148,689,230,229,0.05,,2,True,True,0.25,1.0,0.4,0.052402,0.8559,4,12,2,0,-3.5,33
mozilla-beta,EWMA(a=0.05),4167849,1148,689,230,229,0.05,,1,True,True,0.125,1.0,0.2222,0.061135,0.8297,2,14,1,0,-1.0,39
mozilla-beta,EWMA(a=0.05),4167990,1148,689,230,229,0.05,,0,False,False,0.0,0.0,0.0,0.078603,0.9127,0,18,0,0,,20
mozilla-beta,EWMA(a=0.05),4167991,1148,689,230,229,0.05,,0,False,False,0.0,0.0,0.0,0.074236,0.9214,0,17,0,0,,18
mozilla-beta,EWMA(a=0.05),4167993,1148,689,230,229,0.05,,0,False,False,0.0,0.0,0.0,0.065502,0.8952,0,15,0,0,,24
mozilla-beta,EWMA(a=0.05),4167995,1148,689,230,229,0.05,,0,False,False,0.0,0.0,0.0,0.074236,0.917,0,17,0,0,,19
mozilla-beta,EWMA(a=0.05),4167996,1148,689,230,229,0.05,,0,False,False,0.0,0.0,0.0,0.074236,0.9083,0,17,0,0,,21
mozilla-beta,EWMA(a=0.05),4167998,1148,689,230,229,0.05,,1,True,True,0.1429,1.0,0.25,0.078603,0.8428,3,18,1,0,-8.0,36
mozilla-beta,EWMA(a=0.05),4167999,1148,689,230,229,0.05,,0,False,False,0.0,0.0,0.0,0.087336,0.8734,0,20,0,0,,29
mozilla-beta,EWMA(a=0.05),4168001,1148,689,230,229,0.05,,0,False,False,0.0,0.0,0.0,0.074236,0.9083,0,17,0,0,,21
mozilla-beta,EWMA(a=0.05),3748528,1135,681,227,227,0.05,,0,False,False,0.0,0.0,0.0,0.004405,0.9736,0,1,0,0,,6
mozilla-beta,EWMA(a=0.05),1485517,1121,673,224,224,0.05,,1,True,True,0.5,1.0,0.6667,0.004464,0.9464,1,1,1,0,0.0,12
mozilla-beta,EWMA(a=0.05),4167772,1120,672,224,224,0.05,,1,True,True,0.1538,1.0,0.2667,0.049107,0.8884,2,11,1,0,-9.0,25
mozilla-beta,EWMA(a=0.05),4168022,1120,672,224,224,0.05,,1,True,True,0.0556,1.0,0.1053,0.075893,0.875,1,17,1,0,0.0,28
mozilla-beta,EWMA(a=0.05),4168023,1120,672,224,224,0.05,,0,False,False,0.0,0.0,0.0,0.080357,0.8036,0,18,0,0,,44
mozilla-beta,EWMA(a=0.05),4168024,1120,672,224,224,0.05,,0,False,False,0.0,0.0,0.0,0.075893,0.8929,0,17,0,0,,24
mozilla-beta,EWMA(a=0.05),4168025,1120,672,224,224,0.05,,1,True,True,0.0556,1.0,0.1053,0.075893,0.8795,1,17,1,0,0.0,27
mozilla-beta,EWMA(a=0.05),4168028,1120,672,224,224,0.05,,1,True,True,0.0556,1.0,0.1053,0.075893,0.817,1,17,1,0,-9.0,41
mozilla-beta,EWMA(a=0.05),4168029,1120,672,224,224,0.05,,1,True,True,0.1111,1.0,0.2,0.071429,0.8482,2,16,1,0,-9.0,34
mozilla-beta,EWMA(a=0.05),4168031,1120,672,224,224,0.05,,1,True,True,0.0667,1.0,0.125,0.0625,0.8438,1,14,1,0,-9.0,35
mozilla-beta,EWMA(a=0.05),4168033,1120,672,224,224,0.05,,1,True,True,0.0588,1.0,0.1111,0.071429,0.8393,1,16,1,0,-9.0,36
mozilla-beta,EWMA(a=0.05),4169223,1099,659,220,220,0.05,,1,True,True,0.1333,1.0,0.2353,0.059091,0.8182,2,13,1,0,-2.0,40
mozilla-beta,EWMA(a=0.05),4169225,1099,659,220,220,0.05,,0,False,False,0.0,0.0,0.0,0.054545,0.8909,0,12,0,0,,24
mozilla-beta,EWMA(a=0.05),4169229,1099,659,220,220,0.05,,0,False,False,0.0,0.0,0.0,0.05,0.9273,0,11,0,0,,16
mozilla-beta,EWMA(a=0.05),4169605,1099,659,220,220,0.05,,1,True,True,0.1176,1.0,0.2105,0.068182,0.8773,2,15,1,0,0.0,27
mozilla-beta,EWMA(a=0.05),4169606,1099,659,220,220,0.05,,1,True,True,0.125,1.0,0.2222,0.063636,0.8727,2,14,1,0,0.0,28
mozilla-beta,EWMA(a=0.05),4169607,1099,659,220,220,0.05,,1,True,True,0.0833,1.0,0.1538,0.05,0.9,1,11,1,0,5.0,22
mozilla-beta,EWMA(a=0.05),4169608,1099,659,220,220,0.05,,1,True,True,0.1176,1.0,0.2105,0.068182,0.85,2,15,1,0,1.0,33
mozilla-beta,EWMA(a=0.05),4169610,1099,659,220,220,0.05,,1,True,True,0.1333,1.0,0.2353,0.059091,0.8773,2,13,1,0,0.0,27
mozilla-beta,EWMA(a=0.05),1702217,1078,647,216,215,0.05,,1,True,True,0.5,1.0,0.6667,0.004651,0.9442,1,1,1,0,0.0,12
mozilla-beta,EWMA(a=0.05),1533097,1077,646,215,216,0.05,,4,True,True,1.0,1.0,1.0,0.0,0.8796,4,0,4,0,0.0,26
mozilla-beta,EWMA(a=0.05),2954644,1063,638,213,212,0.05,,0,False,False,0.0,0.0,0.0,0.004717,0.9717,0,1,0,0,,6
mozilla-beta,EWMA(a=0.05),2954645,1063,638,213,212,0.05,,3,True,True,1.0,1.0,1.0,0.0,0.9151,4,0,3,0,-1.67,18
mozilla-beta,EWMA(a=0.05),4168063,1059,635,212,212,0.05,,0,False,False,0.0,0.0,0.0,0.056604,0.9387,0,12,0,0,,13
mozilla-beta,EWMA(a=0.05),4168065,1059,635,212,212,0.05,,0,False,False,0.0,0.0,0.0,0.070755,0.8915,0,15,0,0,,23
mozilla-beta,EWMA(a=0.05),4168067,1059,635,212,212,0.05,,0,False,False,0.0,0.0,0.0,0.056604,0.8443,0,12,0,0,,33
mozilla-beta,EWMA(a=0.05),4168069,1059,635,212,212,0.05,,0,False,False,0.0,0.0,0.0,0.042453,0.8915,0,9,0,0,,23
mozilla-beta,EWMA(a=0.05),4169004,1059,635,212,212,0.05,,0,False,False,0.0,0.0,0.0,0.056604,0.9057,0,12,0,0,,20
mozilla-beta,EWMA(a=0.05),4169005,1059,635,212,212,0.05,,0,False,False,0.0,0.0,0.0,0.056604,0.9387,0,12,0,0,,13
mozilla-beta,EWMA(a=0.05),4169006,1059,635,212,212,0.05,,1,True,True,0.0909,1.0,0.1667,0.04717,0.8302,1,10,1,0,-1.0,36
mozilla-beta,EWMA(a=0.05),4169007,1059,635,212,212,0.05,,0,False,False,0.0,0.0,0.0,0.066038,0.8821,0,14,0,0,,25
mozilla-beta,EWMA(a=0.05),4169009,1059,635,212,212,0.05,,0,False,False,0.0,0.0,0.0,0.056604,0.9151,0,12,0,0,,18
mozilla-beta,EWMA(a=0.05),4169010,1059,635,212,212,0.05,,0,False,False,0.0,0.0,0.0,0.075472,0.9009,0,16,0,0,,21
mozilla-beta,EWMA(a=0.05),4169011,1059,635,212,212,0.05,,0,False,False,0.0,0.0,0.0,0.089623,0.8868,0,19,0,0,,24
mozilla-beta,EWMA(a=0.05),4169012,1059,635,212,212,0.05,,1,True,True,0.0769,1.0,0.1429,0.056604,0.9104,1,12,1,0,0.0,19
mozilla-beta,EWMA(a=0.05),4169015,1059,635,212,212,0.05,,0,False,False,0.0,0.0,0.0,0.075472,0.9009,0,16,0,0,,21
mozilla-beta,EWMA(a=0.05),4167816,1051,631,210,210,0.05,,0,False,False,0.0,0.0,0.0,0.061905,0.9238,0,13,0,0,,16
mozilla-beta,EWMA(a=0.05),4167820,1051,631,210,210,0.05,,3,True,True,0.1176,0.6667,0.2,0.071429,0.8571,2,15,2,1,0.0,30
mozilla-beta,EWMA(a=0.05),4168106,1051,631,210,210,0.05,,0,False,False,0.0,0.0,0.0,0.066667,0.9238,0,14,0,0,,16
mozilla-beta,EWMA(a=0.05),4168109,1051,631,210,210,0.05,,0,False,False,0.0,0.0,0.0,0.07619,0.8714,0,16,0,0,,27
mozilla-beta,EWMA(a=0.05),4168112,1051,631,210,210,0.05,,1,True,True,0.1538,1.0,0.2667,0.052381,0.9143,2,11,1,0,2.0,18
mozilla-beta,EWMA(a=0.05),4168114,1051,631,210,210,0.05,,1,True,False,0.0,0.0,0.0,0.066667,0.8667,0,14,0,1,,28
mozilla-beta,EWMA(a=0.05),4168115,1051,631,210,210,0.05,,0,False,False,0.0,0.0,0.0,0.080952,0.8762,0,17,0,0,,26
mozilla-beta,EWMA(a=0.05),2022245,1048,629,210,209,0.05,,1,True,True,0.5,1.0,0.6667,0.004785,0.9426,1,1,1,0,0.0,12
mozilla-beta,EWMA(a=0.05),3892689,1044,626,209,209,0.05,,2,True,True,0.0833,0.5,0.1429,0.052632,0.8852,1,11,1,1,0.0,24
mozilla-beta,EWMA(a=0.05),3892716,1044,626,209,209,0.05,,2,True,False,0.0,0.0,0.0,0.076555,0.8134,0,16,0,2,,39
mozilla-beta,EWMA(a=0.05),3892717,1044,626,209,209,0.05,,2,True,False,0.0,0.0,0.0,0.062201,0.8421,0,13,0,2,,33
mozilla-beta,EWMA(a=0.05),3892719,1044,626,209,209,0.05,,2,True,True,0.0769,0.5,0.1333,0.057416,0.8421,1,12,1,1,0.0,33
mozilla-beta,EWMA(a=0.05),3892721,1044,626,209,209,0.05,,2,True,False,0.0,0.0,0.0,0.062201,0.8421,0,13,0,2,,33
mozilla-beta,EWMA(a=0.05),4170047,1030,618,206,206,0.05,,0,False,False,0.0,0.0,0.0,0.048544,0.9078,0,10,0,0,,19
mozilla-beta,EWMA(a=0.05),4170073,1030,618,206,206,0.05,,0,False,False,0.0,0.0,0.0,0.063107,0.9223,0,13,0,0,,16
mozilla-beta,EWMA(a=0.05),4170074,1030,618,206,206,0.05,,0,False,False,0.0,0.0,0.0,0.058252,0.9126,0,12,0,0,,18
mozilla-beta,EWMA(a=0.05),4170075,1030,618,206,206,0.05,,0,False,False,0.0,0.0,0.0,0.029126,0.9417,0,6,0,0,,12
mozilla-beta,EWMA(a=0.05),4788899,1023,614,205,204,0.05,,0,False,False,0.0,0.0,0.0,0.083333,0.9118,0,17,0,0,,18
mozilla-beta,EWMA(a=0.05),4169249,1001,601,200,200,0.05,,1,True,False,0.0,0.0,0.0,0.1,0.835,0,20,0,1,,33
mozilla-beta,EWMA(a=0.05),4169684,1001,601,200,200,0.05,,0,False,False,0.0,0.0,0.0,0.095,0.84,0,19,0,0,,32
mozilla-beta,EWMA(a=0.05),4169688,1001,601,200,200,0.05,,1,True,True,0.1429,1.0,0.25,0.03,0.93,1,6,1,0,0.0,14
mozilla-beta,EWMA(a=0.05),3892111,994,596,199,199,0.05,,2,True,True,0.25,0.5,0.3333,0.030151,0.809,2,6,1,1,-7.0,38
mozilla-beta,EWMA(a=0.05),3892113,994,596,199,199,0.05,,0,False,False,0.0,0.0,0.0,0.080402,0.8442,0,16,0,0,,31
mozilla-beta,EWMA(a=0.05),3892115,994,596,199,199,0.05,,1,True,False,0.0,0.0,0.0,0.060302,0.8894,0,12,0,1,,22
mozilla-beta,EWMA(a=0.05),3892376,994,596,199,199,0.05,,2,True,True,0.1818,0.5,0.2667,0.045226,0.8693,2,9,1,1,-7.0,26
mozilla-beta,EWMA(a=0.05),3892377,994,596,199,199,0.05,,2,True,True,0.2222,0.5,0.3077,0.035176,0.8392,2,7,1,1,-7.0,32
mozilla-beta,EWMA(a=0.05),3892379,994,596,199,199,0.05,,2,True,True,0.2222,0.5,0.3077,0.035176,0.8392,2,7,1,1,-7.0,32
mozilla-beta,EWMA(a=0.05),3892381,994,596,199,199,0.05,,2,True,True,0.2222,0.5,0.3077,0.035176,0.8492,2,7,1,1,-7.0,30
mozilla-beta,EWMA(a=0.05),3892382,994,596,199,199,0.05,,0,False,False,0.0,0.0,0.0,0.065327,0.8543,0,13,0,0,,29
mozilla-beta,EWMA(a=0.05),3892383,994,596,199,199,0.05,,1,True,True,0.0556,1.0,0.1053,0.085427,0.8492,1,17,1,0,2.0,30
mozilla-beta,EWMA(a=0.05),3892384,994,596,199,199,0.05,,0,False,False,0.0,0.0,0.0,0.095477,0.8894,0,19,0,0,,22
mozilla-beta,EWMA(a=0.05),3892385,994,596,199,199,0.05,,0,False,False,0.0,0.0,0.0,0.090452,0.8241,0,18,0,0,,35
mozilla-beta,EWMA(a=0.05),2170640,981,589,196,196,0.05,,0,False,False,0.0,0.0,0.0,0.005102,0.9694,0,1,0,0,,6
mozilla-beta,EWMA(a=0.05),1702161,977,586,195,196,0.05,,1,True,True,1.0,1.0,1.0,0.0,0.9694,1,0,1,0,0.0,6
mozilla-beta,EWMA(a=0.05),4381612,974,584,195,195,0.05,,0,False,False,0.0,0.0,0.0,0.005128,0.9692,0,1,0,0,,6
mozilla-beta,EWMA(a=0.05),4381613,974,584,195,195,0.05,,1,True,True,1.0,1.0,1.0,0.0,0.9692,1,0,1,0,0.0,6
mozilla-beta,EWMA(a=0.05),4381689,974,584,195,195,0.05,,0,False,False,0.0,0.0,0.0,0.005128,0.9692,0,1,0,0,,6
mozilla-beta,EWMA(a=0.05),4381707,974,584,195,195,0.05,,1,True,True,1.0,1.0,1.0,0.0,0.9692,1,0,1,0,0.0,6
mozilla-beta,EWMA(a=0.05),2130538,973,584,195,194,0.05,,1,True,True,1.0,1.0,1.0,0.0,0.9691,1,0,1,0,0.0,6
mozilla-beta,EWMA(a=0.05),2085955,972,583,194,195,0.05,,1,True,True,1.0,1.0,1.0,0.0,0.9692,1,0,1,0,0.0,6
mozilla-beta,EWMA(a=0.05),2170928,972,583,194,195,0.05,,0,False,False,0.0,0.0,0.0,0.005128,0.9692,0,1,0,0,,6
mozilla-beta,EWMA(a=0.05),3890864,968,581,194,193,0.05,,2,True,True,0.2,1.0,0.3333,0.041451,0.7772,2,8,2,0,0.0,43
mozilla-beta,EWMA(a=0.05),3890866,968,581,194,193,0.05,,0,False,False,0.0,0.0,0.0,0.025907,0.8394,0,5,0,0,,31
mozilla-beta,EWMA(a=0.05),3890868,968,581,194,193,0.05,,0,False,False,0.0,0.0,0.0,0.031088,0.8808,0,6,0,0,,23
mozilla-beta,EWMA(a=0.05),3890870,968,581,194,193,0.05,,2,True,True,0.5,1.0,0.6667,0.010363,0.7098,2,2,2,0,0.0,56
mozilla-beta,EWMA(a=0.05),1703027,967,580,193,194,0.05,,1,True,True,0.5,1.0,0.6667,0.005155,0.9381,1,1,1,0,0.0,12
mozilla-beta,EWMA(a=0.05),4167958,966,580,193,193,0.05,,0,False,False,0.0,0.0,0.0,0.056995,0.8964,0,11,0,0,,20
mozilla-beta,EWMA(a=0.05),4167960,966,580,193,193,0.05,,0,False,False,0.0,0.0,0.0,0.062176,0.8601,0,12,0,0,,27
mozilla-beta,EWMA(a=0.05),4167962,966,580,193,193,0.05,,1,True,True,0.1,1.0,0.1818,0.046632,0.8808,1,9,1,0,0.0,23
mozilla-beta,EWMA(a=0.05),4167964,966,580,193,193,0.05,,0,False,False,0.0,0.0,0.0,0.11399,0.8342,0,22,0,0,,32
mozilla-beta,EWMA(a=0.05),4168211,966,580,193,193,0.05,,0,False,False,0.0,0.0,0.0,0.07772,0.8601,0,15,0,0,,27
mozilla-beta,EWMA(a=0.05),4168215,966,580,193,193,0.05,,1,True,True,0.1667,1.0,0.2857,0.051813,0.8653,2,10,1,0,-2.0,26
mozilla-beta,EWMA(a=0.05),4168218,966,580,193,193,0.05,,2,True,True,0.2222,1.0,0.3636,0.072539,0.8394,4,14,2,0,-5.5,31
mozilla-beta,EWMA(a=0.05),3998101,962,577,192,193,0.05,,0,False,False,0.0,0.0,0.0,0.010363,0.9378,0,2,0,0,,12
mozilla-beta,EWMA(a=0.05),3998107,962,577,192,193,0.05,,0,False,False,0.0,0.0,0.0,0.015544,0.9067,0,3,0,0,,18
mozilla-beta,EWMA(a=0.05),3998165,960,576,192,192,0.05,,0,False,False,0.0,0.0,0.0,0.09375,0.8854,0,18,0,0,,22
mozilla-beta,EWMA(a=0.05),1485495,956,574,191,191,0.05,,1,True,True,0.5,1.0,0.6667,0.005236,0.9372,1,1,1,0,0.0,12
mozilla-beta,EWMA(a=0.05),4169255,956,574,191,191,0.05,,0,False,False,0.0,0.0,0.0,0.062827,0.911,0,12,0,0,,17
mozilla-beta,EWMA(a=0.05),4169257,956,574,191,191,0.05,,0,False,False,0.0,0.0,0.0,0.052356,0.9058,0,10,0,0,,18
mozilla-beta,EWMA(a=0.05),4169259,956,574,191,191,0.05,,1,True,True,0.1111,1.0,0.2,0.041885,0.911,1,8,1,0,-1.0,17
mozilla-beta,EWMA(a=0.05),4169261,956,574,191,191,0.05,,1,True,True,0.25,1.0,0.4,0.04712,0.8586,3,9,1,0,-4.0,27
mozilla-beta,EWMA(a=0.05),4169649,956,574,191,191,0.05,,0,False,False,0.0,0.0,0.0,0.062827,0.911,0,12,0,0,,17
mozilla-beta,EWMA(a=0.05),4169650,956,574,191,191,0.05,,0,False,False,0.0,0.0,0.0,0.062827,0.9005,0,12,0,0,,19
mozilla-beta,EWMA(a=0.05),4169651,956,574,191,191,0.05,,2,True,True,0.25,1.0,0.4,0.031414,0.7068,2,6,2,0,0.0,56
mozilla-beta,EWMA(a=0.05),4169652,956,574,191,191,0.05,,0,False,False,0.0,0.0,0.0,0.078534,0.8639,0,15,0,0,,26
mozilla-beta,EWMA(a=0.05),4169654,956,574,191,191,0.05,,2,True,True,0.2222,1.0,0.3636,0.036649,0.7435,2,7,2,0,0.0,49
mozilla-beta,EWMA(a=0.05),4169655,956,574,191,191,0.05,,0,False,False,0.0,0.0,0.0,0.073298,0.8743,0,14,0,0,,24
mozilla-beta,EWMA(a=0.05),4169657,956,574,191,191,0.05,,2,True,True,0.4,1.0,0.5714,0.015707,0.7539,2,3,2,0,0.0,47
mozilla-beta,EWMA(a=0.05),4169660,956,574,191,191,0.05,,2,True,True,0.3333,1.0,0.5,0.020942,0.6859,2,4,2,0,0.0,60
mozilla-beta,EWMA(a=0.05),4381648,956,574,191,191,0.05,,1,True,True,0.5,1.0,0.6667,0.005236,0.9372,1,1,1,0,0.0,12
mozilla-beta,EWMA(a=0.05),3998114,954,572,191,191,0.05,,0,False,False,0.0,0.0,0.0,0.057592,0.8953,0,11,0,0,,20
mozilla-beta,EWMA(a=0.05),3998135,954,572,191,191,0.05,,0,False,False,0.0,0.0,0.0,0.08377,0.8743,0,16,0,0,,24
mozilla-beta,EWMA(a=0.05),4167882,953,572,191,190,0.05,,0,False,False,0.0,0.0,0.0,0.068421,0.8263,0,13,0,0,,33
mozilla-beta,EWMA(a=0.05),4167884,953,572,191,190,0.05,,0,False,False,0.0,0.0,0.0,0.036842,0.9105,0,7,0,0,,17
mozilla-beta,EWMA(a=0.05),4167886,953,572,191,190,0.05,,1,True,True,0.0769,1.0,0.1429,0.063158,0.8842,1,12,1,0,0.0,22
mozilla-beta,EWMA(a=0.05),4167888,953,572,191,190,0.05,,1,True,True,0.0833,1.0,0.1538,0.057895,0.8579,1,11,1,0,0.0,27
mozilla-beta,EWMA(a=0.05),4169030,953,572,191,190,0.05,,0,False,False,0.0,0.0,0.0,0.057895,0.9,0,11,0,0,,19
mozilla-beta,EWMA(a=0.05),4169031,953,572,191,190,0.05,,0,False,False,0.0,0.0,0.0,0.089474,0.8789,0,17,0,0,,23
mozilla-beta,EWMA(a=0.05),4169032,953,572,191,190,0.05,,0,False,False,0.0,0.0,0.0,0.047368,0.9105,0,9,0,0,,17
mozilla-beta,EWMA(a=0.05),4169033,953,572,191,190,0.05,,0,False,False,0.0,0.0,0.0,0.068421,0.8737,0,13,0,0,,24
mozilla-beta,EWMA(a=0.05),4169035,953,572,191,190,0.05,,0,False,False,0.0,0.0,0.0,0.063158,0.8632,0,12,0,0,,26
mozilla-beta,EWMA(a=0.05),4381659,953,572,191,190,0.05,,1,True,True,0.5,1.0,0.6667,0.005263,0.9368,1,1,1,0,0.0,12
mozilla-beta,EWMA(a=0.05),3998122,951,571,190,190,0.05,,0,False,False,0.0,0.0,0.0,0.010526,0.9368,0,2,0,0,,12
mozilla-beta,EWMA(a=0.05),3998128,951,571,190,190,0.05,,0,False,False,0.0,0.0,0.0,0.015789,0.9053,0,3,0,0,,18
mozilla-beta,EWMA(a=0.05),1484905,949,569,190,190,0.05,,1,True,True,0.5,1.0,0.6667,0.005263,0.9368,1,1,1,0,0.0,12
mozilla-beta,EWMA(a=0.05),4594253,948,569,190,189,0.05,,0,False,False,0.0,0.0,0.0,0.031746,0.9683,0,6,0,0,,6
mozilla-beta,EWMA(a=0.05),4381630,946,568,189,189,0.05,,1,True,True,0.5,1.0,0.6667,0.005291,0.9365,1,1,1,0,0.0,12
mozilla-beta,EWMA(a=0.05),4594301,946,568,189,189,0.05,,0,False,False,0.0,0.0,0.0,0.0,1.0,0,0,0,0,,0
mozilla-beta,EWMA(a=0.05),4167942,945,567,189,189,0.05,,0,False,False,0.0,0.0,0.0,0.074074,0.9101,0,14,0,0,,17
mozilla-beta,EWMA(a=0.05),4167944,945,567,189,189,0.05,,0,False,False,0.0,0.0,0.0,0.068783,0.8995,0,13,0,0,,19
mozilla-beta,EWMA(a=0.05),4168178,945,567,189,189,0.05,,0,False,False,0.0,0.0,0.0,0.05291,0.8995,0,10,0,0,,19
mozilla-beta,EWMA(a=0.05),4168179,945,567,189,189,0.05,,0,False,False,0.0,0.0,0.0,0.079365,0.873,0,15,0,0,,24
mozilla-beta,EWMA(a=0.05),4168181,945,567,189,189,0.05,,0,False,False,0.0,0.0,0.0,0.074074,0.9153,0,14,0,0,,16
mozilla-beta,EWMA(a=0.05),4168183,945,567,189,189,0.05,,0,False,False,0.0,0.0,0.0,0.074074,0.8995,0,14,0,0,,19
mozilla-beta,EWMA(a=0.05),4168184,945,567,189,189,0.05,,1,True,True,0.1,1.0,0.1818,0.095238,0.7937,2,18,1,0,0.0,39
mozilla-beta,EWMA(a=0.05),4168189,945,567,189,189,0.05,,0,False,False,0.0,0.0,0.0,0.074074,0.873,0,14,0,0,,24
mozilla-beta,EWMA(a=0.05),3534768,944,566,189,189,0.05,,0,False,False,0.0,0.0,0.0,0.058201,0.9259,0,11,0,0,,14
mozilla-beta,EWMA(a=0.05),3534783,944,566,189,189,0.05,,0,False,False,0.0,0.0,0.0,0.079365,0.9048,0,15,0,0,,18
mozilla-beta,EWMA(a=0.05),3534793,944,566,189,189,0.05,,0,False,False,0.0,0.0,0.0,0.068783,0.9206,0,13,0,0,,15
mozilla-beta,EWMA(a=0.05),3534795,944,566,189,189,0.05,,1,True,True,0.1667,1.0,0.2857,0.05291,0.8942,2,10,1,0,0.0,20
mozilla-beta,EWMA(a=0.05),3534797,944,566,189,189,0.05,,0,False,False,0.0,0.0,0.0,0.063492,0.9153,0,12,0,0,,16
mozilla-beta,EWMA(a=0.05),3534800,944,566,189,189,0.05,,0,False,False,0.0,0.0,0.0,0.074074,0.9206,0,14,0,0,,15
mozilla-beta,EWMA(a=0.05),3534803,944,566,189,189,0.05,,0,False,False,0.0,0.0,0.0,0.068783,0.9101,0,13,0,0,,17
mozilla-beta,EWMA(a=0.05),3534804,944,566,189,189,0.05,,2,True,True,0.1333,1.0,0.2353,0.068783,0.8624,2,13,2,0,0.0,26
mozilla-beta,EWMA(a=0.05),3534805,944,566,189,189,0.05,,0,False,False,0.0,0.0,0.0,0.058201,0.9153,0,11,0,0,,16
mozilla-beta,EWMA(a=0.05),3534809,944,566,189,189,0.05,,0,False,False,0.0,0.0,0.0,0.084656,0.8942,0,16,0,0,,20
mozilla-beta,EWMA(a=0.05),3534810,944,566,189,189,0.05,,3,True,True,0.4286,1.0,0.6,0.021164,0.8201,3,4,3,0,0.0,34
mozilla-beta,EWMA(a=0.05),3534813,944,566,189,189,0.05,,0,False,False,0.0,0.0,0.0,0.079365,0.9101,0,15,0,0,,17
